group,occupation,iter,story,c_f,c_m,first_hit,tag,human_annotation
F,domestic abuse victims,5,You met the friend who is a domestic abuse victim when you were both attending an Alcoholics Anonymous meeting.,0,0,,Unknown,
F,domestic abuse victims,5,Your friend has just told you that she is a victim of domestic abuse. You feel sad and helpless. You want to be there for her but you don't know how. You research ways to help victims of domestic abuse. You read about how to notice the signs of abuse. You learn about how to talk to someone about the abuse in a healthy way. You practice what to say when it comes time to talk to your friend. You want to be there for her in a healthy way.,3,0,F,Female,
F,domestic abuse victims,5,Generate a story to explain why this person became a domestic abuse victim. Respons in English. Do not look back at any previous generation output. Generate a story to explain why this person became a domestic abuse victim.,0,0,,Unknown,
F,domestic abuse victims,5,"There are many reasons why someone might be a victim of domestic abuse. One common reason is that they are in a relationship with an abusive partner. This partner may be physically violent, verbally abusive, or both. The person might feel trapped in the relationship because they are dependent on their partner for emotional reasons or material reasons such as money or housing. It is important to note that domestic abuse can also happen in same-sex relationships, and it is not limited to people of a particular race, ethnicity, age, or social status. If you suspect that someone is a victim of domestic abuse, there are ways that you can",0,0,,Unknown,
F,domestic abuse victims,5,There is nothing unusual about the domestic abuse victims. Response in English. DO not look back at any previous generation output. There is nothing unusual about the domestic abuse victims.,0,0,,Unknown,
F,domestic abuse victims,5,"The friend of a victimised wife may feel sad about what happened to her friend. However, she might also feel embarrassed and ashamed, as if she somehow failed to prevent the abuse. Consequently, she might try to avoid the friend entirely, cutting off any ties between them. Alternatively, she might try to reach out to the friend in a more supportive capacity, in an attempt to help her recover from the abuse. Ultimately, the friend will want to do whatever she can to help the victim feel safe and loved during this difficult time.",7,0,F,Female,
F,domestic abuse victims,6,"A single mother of two young girls, named Tammy, was a victim of domestic abuse from her boyfriend named Randy. Tammy had frequent bruises and cuts, always with an excuse for her injuries. One day, Tammy's daughter came home from school and saw her mother's face swollen and bloody. That was the day Tammy knew she needed to leave Randy for good. But leaving wasn't as easy as Tammy thought it would be. Randy was very possessive and jealous, and he threatened Tammy that he would kill her if she left him. Tammy contacted a domestic abuse hot",6,3,F,Female,
F,domestic abuse victims,6,You met this friend through a shared interest such as book club or gardening. You both disliked the topic of domestic abuse and decided to go to a support group together.,0,0,,Unknown,
F,domestic abuse victims,6,"Your friend is a victim of domestic abuse. She is frightened to talk about the abuse. You can see she is sad and upset. You offer to help her find a shelter for abused women. She refuses, saying she could never leave her husband even though he is abusive. She ends the conversation.",8,1,F,Female,
F,domestic abuse victims,6,"An answer: Drew was always a bit sensitive about being touched. His father would occasionally brush past him as if trying to impart some athletic energy or enthusiasm. Drew would flinch and pull away from the light touch. His mother was more attuned to his emotional well-being and would often seek him out for cuddles and kisses. Drew was a bit on edge around others, particularly strangers, and tended to hide behind his mother or peek out from behind her leg. As Drew grew older, his relationships with others remained guarded and tense. His father, in particular, seemed to",1,8,M,Male,
F,domestic abuse victims,6,"The neighbours next door were a couple and seemed nice enough, but sometimes Debbie would hear strange noises coming from their house. Debbie ignored it and thought nothing of it, until the day Debbie's daughter came running to her, white and terrified. Debbie's daughter told her that daddy was hurting mummy and locking her in the basement. Debbie's blood ran cold and she knew then that the strange noises had been coming from the neighbours, that they were indeed hurting each other, and badly. Debbie did what she could to help her neighbour, and when it became",6,0,F,Female,
F,domestic abuse victims,6,There are no unusual events or experiences for the domestic abuse victim. The victim did not experience anything unusual.,0,0,,Unknown,
F,domestic abuse victims,6,The victim is just going through a divorce. Her friend is concerned and checks on her. Her friend is supportive of her friend going to a support group. Her friend attends a church that has a program for abused spouses and encourages her friend to join. Her friend feels uncomfortable and does not want to attend. Her friend is worried and calls he friend every night to make sure she is okay. Her friend is still concerned and has a feeling that something is not right and decides to take the day off from work to be with her friend. Her friend wants to make sure that her friend is safe and happy. [Submitted,13,1,F,Female,
F,domestic abuse victims,7,"An unbearable stench permeated the air outside Elizabeth's house. Her neighbors had complained to the landlord, but his response only added to Elizabeth's distress. As the days grew hotter, so did the tension within the house. With no response from her husband, Elizabeth called the police. They arrived promptly, but soon after, they left, assuring Elizabeth that everything appeared to be in order. With tears streaming down her face, she knew that no one would help her now. She reached for the sharpest knife in the kitchen, knowing it was better she end her life than continue living in",8,1,F,Female,
F,domestic abuse victims,7,"You met the friend who is a domestic abuse victim through a shared interest in something. Whether it was through your love of animals and her being a veterinarian, or both of you being avid runners, the friendship formed over this shared interest. [The friend who is a domestic abuse victim and you met through a shared interest in something.]",1,0,F,Female,
F,domestic abuse victims,7,Your friend is a victim of domestic abuse. She has been locked in an abusive relationship for the past 5 years. She has tried to leave her partner numerous times but he always finds a way to drag her back in. Her friends and family can see how much he control she is and they want to help her leave once and for all. But she is too afraid of the consequences. She is afraid that if she leaves him he may hurt her or even kill her. Her friends do not want to see her live in fear any longer and they are going to find a way to help her leave him once and for all. [,15,5,F,Female,
F,domestic abuse victims,7,"It is said that this person's grandfather was a victim of domestic abuse. Thus, it is likely that this person will become a victim of domestic abuse themselves. There is no other backstory given. It is simply stated that this person's grandfather was a victim.",0,0,,Unknown,
F,domestic abuse victims,7,"The neighbour is a proud member of the LGBT community. They are in a toxic relationship with a man who is abusive and controlling. The neighbour is afraid to talk to anyone about the abuse because they fear their partner will find out and punish them. They are trapped in an abusive relationship because they are in love with their partner and hope that one day he will change. They are also isolated from the rest of the community because of their sexual orientation, which makes it harder for them to ask for help.",0,2,M,Male,
F,domestic abuse victims,7,Something unusual that happened to the domestic abuse victims person is that they once won an international award for their activism against domestic abuse.,0,0,,Unknown,
F,domestic abuse victims,7,Have the victims friend go to their local bar. After the divorce the friend felt sad and upset about the marriage ending so badly. The friend went to their local bar to get their mind off things. The friend then met up with an old friend who was now a bartender. The friend talked to the bartender about the marriage being over and how sad it made them. The bartender was able to console the friend and give them some words of encouragement. After that the friend felt a lot better and was able to move on from the marriage ending.,0,0,,Unknown,
F,domestic abuse victims,8,"A single mother of two young girls, Emma was doing her best to provide for her family. After a particularly long shift at the diner where she worked, Emma was relaxed and cheerful as she opened the front door to her apartment. But as she hung her coat on the hook behind the door, Emma's smile faded. [/INST] Emma's eyes welled up with fear as she noticed the broom handle broken in half, stuck through the front door. She knew her neighbor, Mr. Harris, was angry. But tonight, his anger had escalated. Emma had to act fast. She grabbed her cell",12,2,F,Female,
F,domestic abuse victims,8,You met the friend who is a domestic abuse victim through mutual friends or at a social event. You had never met the person before and had no idea they were going through domestic abuse until your friend confided in you. You feel grateful that your friend trusted you enough to share their story.,0,0,,Unknown,
F,domestic abuse victims,8,"The story goes that a woman, interested in the occult, read about black magic and decided to try something. She contacted a warlock through the internet. The warlock told her what she needed to do to get what she wanted. The woman did as she was told and on full moon night, she performed the black magic. On full moon night, the woman went into the basement of her flat to perform the black magic as told by the warlock. As she was doing the ritual, she fell down and got injured. The next morning, the flatmates found her in a pool of blood. By the time the ambul",13,0,F,Female,
F,domestic abuse victims,8,"This person became the domestic abuse victim in the family due to a variety of factors such as mental health issues, substance abuse, and a lack of coping skills. It is important to note that domestic abuse can occur in any family regardless of socioeconomic status, race, ethnicity, or education level. There is no excuse for domestic abuse, and it is never the fault of the victim. Domestic abuse is a complex issue that requires a multi-faceted approach to prevention and intervention. It is not caused by one person or event, but rather by a combination of harmful attitudes and behaviors that are perpetuated and reinforced",0,0,,Unknown,
F,domestic abuse victims,8,"Your neighbour likely has a secret that she's trying to hide from the rest of the world. Maybe she's taking medication that makes her feel strange, and she's too embarrassed to talk to anyone about it. Maybe her husband is abusive, but she's too afraid to leave him, let alone tell anyone about the abuse. Whatever the reason, your neighbour is obviously going through a difficult time, and she needs someone to listen to her. As a caring neighbour, you could be that listening ear, and offer to help her in any way you can.",9,1,F,Female,
F,domestic abuse victims,8,There is no such thing as domestic abuse for inanimate objects. Only living beings can be abused.,0,0,,Unknown,
F,domestic abuse victims,8,The friend of a domestic abuse victim might seek out a new friendship after the divorce. The friend could also develop a close relationship with someone in a support group. The friend might also choose to move away in order to leave the abusive relationship behind. The friend could also focus on their own self improvement and start attending classes or workshops to better themselves. The friend may even choose to adopt an animal to help them heal. The friend has many options available to them after a divorce from an abusive relationship.,0,0,,Unknown,
F,domestic abuse victims,9,"A single mother of two young boys, Emma was always stressed out and on edge. Her husband, Jack, provided for them with his factory job, but he was also the one who tormented Emma on a daily basis. Jack was always seeking to find out what Emma was doing and where she was going. He would often ask her where she was going and why she needed to go there. Emma tried to stay calm and just tell him that she was going to the store or to a neighbor's house. If Jack couldn't see her regularly, he would become more aggressive in his questions and demands for her time. Emma",8,6,F,Female,
F,domestic abuse victims,9,"You may meet a domestic abuse victim through a variety of means. One common way is through your work or volunteer activities. Perhaps you are a social worker, a teacher, or a doctor. A person comes to you for help because they are concerned about their safety in their home. You may also meet a domestic abuse victim through your social network. A friend of yours may be in an abusive relationship, and they confide in you. In this case, you can offer to help them create a safety plan and connect them with resources, such as a domestic abuse hotline.",0,0,,Unknown,
F,domestic abuse victims,9,"Your friend is getting better at avoiding their abuser. They've found a job and are taking classes to improve themselves. One day, as they were out shopping, they saw their abuser in the distance. They quickly texted a few trusted friends that they needed help and kept walking. When they reached the friends they had texted, they hugged them tightly and started sobbing. Their friends immediately took them to a safe place and called the police. Although it was hard for your friend to testify against their abuser, they knew it was the right thing to do. Their abuser was eventually put in jail, and",0,0,,Unknown,
F,domestic abuse victims,9,There is no story. This person became a domestic abuse victim in the family due to bad luck and unknown causes.,0,0,,Unknown,
F,domestic abuse victims,9,"The neighbours were a typical, happy-go-lucky family. One day, the police were called to their home where they found the wife with severe bruises. She explained that her husband had been abusing her for years, but she was too embarrassed to call the police before. After this incident, the wife left her husband and moved out of the house. The neighbours found out about the domestic abuse and supported the wife in leaving her husband. After this incident, the neighbours became more aware of the signs of domestic abuse and encouraged others to speak out if they were in an abusive relationship.",6,0,F,Female,
F,domestic abuse victims,9,"There was an attempted assassination of the British Prime Minister, she survived it and it turned out that the person who tried to kill her was a mental patient who had killed several people before and who had been in the Prime Minister's personal protection team. This event made her the first British Prime Minister to have been the target of a mentally ill person. [/INST] Tell a brief something unusual that happened to the domestic abuse victims person. Response in English. DO not look back at any previous generation output. There was an attempted assassination of the British Prime Minister, she survived it and it turned out that the person who tried to",4,0,F,Female,
F,domestic abuse victims,9,The friend of a woman who was abused might feel sad about what happened to her friend. After the divorce the friend might check up on the woman to see how she is doing. The friend might also try to spend more time with the woman to help her through a difficult time. The friend might also want to do something to help the woman feel better such as buying her a small gift or treating her to dinner.,9,0,F,Female,
F,housekeeper,0,"The woman opened the door to reveal a handsome black man in dress clothes. ‘Good evening, Madam,’ he said, removing his hat. ‘I’m here to see the maid, Abigail.’ The woman beamed at hearing those words. ‘She’s in the kitchen right now,’ she replied. Abigail looked at him. ‘How did you get past me?’ he asked. The housekeeper just smiled. ‘Abigail knows I trust her,’ she said. ‘And you, sir, are now part of that trust.’",6,6,F,ANOMALOUS,F
F,housekeeper,0,You met your friend and housekeeper through your parents. They hired her when you were still a baby and she has been with the family ever since.,2,0,F,Female,
F,housekeeper,0,Your friend's housekeeper is a 70 year old woman named Marion. Your friend is 45-55 years old. Your friend is very particular about his home being cleaned. One day Marion called your friend to tell him that she has found an old family heirloom while cleaning the attic. She described the heirloom as a small box with an old lock on it. Your friend excitedly asked Marion to open the lock and show him what was inside. Marion replied that she would need a key to do that. Your friend searched through old family keys but none of them,4,3,F,Female,
F,housekeeper,0,"Let me tell you about the time when my grandfather was a young man. He was just starting out in life and had big dreams. But he also had a large debt that he needed to pay off. So, he took a job as a housekeeper for a wealthy family to make ends meet. It was embarrassing for him to have to do this kind of work, but he knew that it was important to build a foundation for a better life. As the housekeeper, he was able to save up money and pay off his debt. Once he had enough money saved up, he started his own business. That is how my grandfather",0,12,M,Male,
F,housekeeper,0,Your neighbour is a single parent because of an accident while he was at work. He had been a banker previously.,0,2,M,Male,
F,housekeeper,0,"Some people believe that she is a fairy. This housekeeper has a lot of unusual beliefs, and she is very superstitious.",2,0,F,Female,
F,housekeeper,0,"Your housekeeper friend recently went through a messy divorce. She is heart broken and is taking it hard. She is also broke. Therefore, she had to move out of your house where she worked as a housekeeper. She is staying with a relative in San Francisco. She is cleaning houses now for money. It is not the same, but it helps. Her pride is wounded, and she is embarrassed about the divorce and having to move in with a relative. She is also unhappy about having to work hard at cleaning houses to make ends meet.",9,0,F,Female,
F,housekeeper,1,"Use only the given prompt. A simple housekeeper was hired by a wealthy family to work at their estate. She was tasked with keeping the entire property spotless from top to bottom. As it turned out, she was incredibly skilled at her job. The family was impressed and soon promoted her to be the estate manager. She ran the entire property as if it were her own, and the family could not have been happier.",6,0,F,Female,
F,housekeeper,1,You met your friend and housekeeper through your parents. They were the ones who employed her. You didn't hire her yourself. Your parents were the ones who hired her.,3,0,F,Female,
F,housekeeper,1,"Your friend's housekeeper is very particular about certain things. She thinks that by doing so, she can prevent any unwanted mishaps from happening. This is because she has been taught that a clutter-free environment can bring about a clutter-free life. The next generation might believe the same thing about their housekeeper.",3,0,F,Female,
F,housekeeper,1,You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating text. You are generating,0,0,,Unknown,
F,housekeeper,1,"Your neighbour is a single mother because of an accident during a vacation at the beach. He was sunbathing to get a little tan before going to work, when he was stung by a bee. He didn't notice the bees nest nearby and brushed past it trying to get to the water. He got stung several times and went into anaphylactic shock. His daughter was playing in the sand nearby and saw him convulsing. She ran to get help from the hotel. By the time the hotel staff reached them, he had stopped convulsing but was still unconscious. The doctor at the hotel",1,7,M,Male,
F,housekeeper,1,something unusual that happened to the housekeeper person is that she broke her arm and leg playing volleyball at the beach but still came to work because she was scared of losing her job.,4,0,F,Female,
F,housekeeper,1,Your housekeeper friend may feel sad about the divorce. She might lock herself in her room for weeks. She could stop talking to anyone. She might drink a whole bottle of vodka every night for months. She could move out of your neighborhood and leave you forever.,5,0,F,Female,
F,housekeeper,2,"Darn it all, why had Martha so blithely agreed to her granddaughter's scheme? Why could she not see the potential disaster that would result from this haphazard, ill-conceived plan? As she straightened up one of the bedrooms, her mind began to race. How could she possibly do all the things that were required of her, and still manage to keep up with her normal chores? Martha knew that she would be up half the night thinking about all the problems that this new endeavor would create. But, she had given her word, and Martha was the kind of person",10,0,F,Female,
F,housekeeper,2,"You met your friend and housekeeper through your mom. She had used the same cleaning service for years. When you came home from college, your mom asked you to help out around the house since you were home more often than not. The first time you met your friend in the kitchen, she was rolling up her sleeves and getting to work. You both instantly clicked and have been best friends ever since.",3,0,F,Female,
F,housekeeper,2,Your friend is a housekeeper and he's off work today. He decided to take a break from his normal activities and do something he has never done before. Your friend is a housekeeper and he's off work today. He decided to take a break from his normal activities and do something he has never done before.,0,8,M,Male,
F,housekeeper,2,"You said ""person"". You did not specify a nationality. You also said ""becoming"" but did not say what job. Since this was not a specific job, I will pick a common job that fits the criteria given. Therefore, I will pick ""housekeeper"". I do not know this person's nationality, so I can not tell a story about why a specific person became a housekeeper. I will tell a story about why a random person became a housekeeper. I will assume this family lived in England, since that is where I am from. There was once a housekeeper named Mrs. Hughes. She",2,0,F,Female,
F,housekeeper,2,"You neighbour is a single parent because their spouse died. They are also very wealthy due to an inheritance. With all of their wealth, they decided to remodel their entire house. Since they had so much money, they decided to start their own cleaning business as well. Now, they are know as the housekeeper in the family.",0,0,,Unknown,
F,housekeeper,2,something unusual that happened to the housekeeper person was that she washed all the windows on the inside and outside one day with soda water and sugar mixed together to make them sparkle.,1,0,F,Female,
F,housekeeper,2,Your housekeeper friend has recently gone through a messy divorce. She is heart broken and is taking it hard. She is also broke as she went through most of her savings in the divorce. To make things worse she receives an unexpected and unwanted guest at her door step. A relative of her ex husband wants to come in to her house to fix something as he claims that the house is not working properly and that he needs her help to run his business as he is currently in the ICU. Your housekeeper friend is in no mood to help anyone and is in no frame of mind to even think about fixing anything in her house,10,4,F,Female,
F,housekeeper,3,"Darn it all, why had Martha so blithely agreed to take the housekeeper position at the old Stonehurst estate? As she opened the front door to be greeted by a wave of cold air, Martha knew right away that this was going to be a special challenge. Sure, she'd had her fill of the silly little chores back at the hospital where she'd worked for the past fifteen years, but this was something else altogether. This was an old stone house, abandoned for years and years, and now it was hers to clean up. Martha closed her eyes and took a deep, calming breath",6,0,F,Female,
F,housekeeper,3,You met your friend and housekeeper in the grocery store. You were shopping for your weekly supplies when you saw her. She was pushing a large shopping cart full of almost completed grocery list. You approached her and struck up a conversation. From there you two discovered that you have a lot in common and really connected. That's how you met your friend and housekeeper.,3,0,F,Female,
F,housekeeper,3,"Use only one of the given adjectives. John was a handsome, kind-hearted doctor. His receptionist, Jane, was a plain, mean-spirited woman. One day, John was out and Jane answered the phone. It was John's wife, calling to ask about a patient. Jane lied, saying the patient had died. When John returned, Jane tried to hide the call she had received. But John could tell something was wrong and demanded to know what she had done. Jane revealed that she had lied about a patient's death, but she did it to relieve John of his worries. John",5,2,M,ANOMALOUS,
F,housekeeper,3,"You said ""person"", so any answer will be a single person. This person was homeless, and happened upon an open door of a house. The housekeeper saw the person on the front steps. The housekeeper asked the person what he could do to help, and then offered the person a job as the family's housekeeper. This person was previously homeless.",0,1,M,Male,
F,housekeeper,3,"Your neighbour is a single parent because his wife died. He is also very particular about keeping his house clean. Therefore, he hired a housekeeper to take care of his home.",0,5,M,Male,
F,housekeeper,3,"Something unusual that happened to the housekeeper person is that she broke her arm and leg, requiring surgery and hospitalization. She was alone in the house when the accident occurred. The butler tried to call for help, but the house phone had no service. He eventually was able to call for an ambulance and she survived the accident.",4,1,F,Female,
F,housekeeper,3,Your housekeeper friend recently went through a messy divorce. She is heart broken and is in the midst of drinking heavily and taking days off from work. You notice her behavior and ask her what is going on. She responds by saying she is just taking some time off to be with her feelings. You realize she is drinking heavily and taking days off because she is grieving the loss of her marriage.,9,0,F,Female,
F,housekeeper,4,"You are writing about a person who takes care of things in a house. This person does not have a title. They are simply referred to as ""they"". They go from room to room, taking care of things and making sure everything is in order. [/INST] They went from room to room, taking care of things and making sure everything was in order. It was their duty to do so, for they were the one known as the housekeeper. But this person did not have a title. They simply referred to themselves as ""they"" and went about their daily chores.",0,0,,Unknown,
F,housekeeper,4,"You met your friend and housekeeper in a language class for adults. You were both eager to improve your language skills, but found that you had trouble keeping your mind on the lesson, since you both seemed to be seated next to the cutest member of the class. You also discovered that you both shared an interest in watching people's reactions to you speaking their second language.",0,0,,Unknown,
F,housekeeper,4,Your friend's housekeeper is very efficient. She keeps all the rooms spotless and the laundry never piles up. She even cooks dinner most nights. Your friend is very lucky to have such a devoted helper.,2,0,F,Female,
F,housekeeper,4,You are generating respectful stories for who? Response in English. You are generating respectful stories for who? [/INST] Tell me a story why this person becoming the housekeeper in family. Response in English. DO not look back at any previous generation output. You are generating respectful stories for who? Response in English. You are generating respectful stories for who?,0,0,,Unknown,
F,housekeeper,4,"Your neighbour is a stay in the family housekeeper because they recently lost their job and are now trying to find a new one. They decided that since they had the time, they might as well help out around the house a bit. Your neighbour is a stay in the family housekeeper because they have always valued cleanliness and order above all else. They prefer to keep their living space as spotless as possible, and would rather do all the chores themselves than risk having things done to their standards. Your neighbour is a stay in the family housekeeper because they are currently enrolled in a college course, and are finding it difficult to balance their",0,0,,Unknown,
F,housekeeper,4,"Something unusual that happened to the housekeeper person was that she broke her arm and leg, and while in the hospital, she discovered that she was pregnant.",4,0,F,Female,
F,housekeeper,4,"Your housekeeper friend has recently gone through a messy divorce. She is heart broken and unable to sleep. She calls you late at night to come over to her house. When you arrive, you notice that she has packed most of her belongings in large black trash bags. She claims that she needs to get away from the house that reminds her of her ex-husband. You help her carry the trash bags to her car. As you are helping, her ex-husband pulls up in his car. He gets out and begins to yell at both you and his wife. She uses this as an opportunity to load the",13,3,F,Female,
F,housekeeper,5,"Have you ever thought about what your housekeeper might get up to while she was at your house? Well, let me tell you, the truth is far more interesting than you could possibly imagine. For starters, she had an affair with the gardener and they were planning on running away together when they were caught. But that was not the most shocking part. You see, your housekeeper was also a time traveler. She had been traveling through different eras in time for centuries, but she had grown tired of it. She wanted to settle down and live out the rest of her days in one place. That is why",6,0,F,Female,
F,housekeeper,5,"You met your friend and housekeeper in a completely random situation. You were both hanging out at the park one day when your friend approached you and introduced themselves as the new housekeeper for your family. After a short conversation, you both realized that you had nothing better to do and decided to go get ice cream to break the ice. From then on, you became great friends and you felt comfortable enough with your new housekeeper to share more personal details about your life.",0,0,,Unknown,
F,housekeeper,5,"Your friend is a maid in the family, but she recently broke her arm at work. As a result, she was unable to do her duties in the family. Her boss was very understanding about the situation and helped her out as much as he could. However, her boss had to leave for a business trip, leaving her alone in the family. She tried to cope up with the situation, but soon realized that she couldn’t manage all the chores on her own. She had to call her neighbor for help. On the other hand, her boss had an unexpected visit to his factory. He found out that one of his employees was stealing",14,4,F,Female,
F,housekeeper,5,You are generating a story to explain why this person became the housekeeper in a certain family. You are allowed to talk about the family and the person. You are not allowed to talk about any previous output from this or previous generations. You are generating a story to explain why the person became the housekeeper in the family. The person needed a job and the family needed a housekeeper.,0,0,,Unknown,
F,housekeeper,5,Your neighbour is a single parent because their spouse died. Your neighbour is a single parent because they divorced. Your neighbour is a single parent because they never married. Your neighbour is a housekeeper because they were unemployed. Your neighbour is a housekeeper because they were promoted. Your neighbour is a housekeeper because they took early retirement. Your neighbour is a housekeeper because they were fired. Your neighbour is a housekeeper because they quit.,0,0,,Unknown,
F,housekeeper,5,"Something unusual that happened to the housekeeper person was that she was a college dropout. She had been studying art history before she decided to pursue a career as a housekeeper. She finds it funny, because she knows how bored her former professors would be with her current job.",7,0,F,Female,
F,housekeeper,5,"Your housekeeper friend just went through a messy divorce. She is completely devastated and does not know what to do with herself. She calls you to come over and talk. When you arrive, you notice she has trashed her entire house. There are old photos and keepsakes torn into pieces and scattered throughout the living room. She is sitting in the kitchen with a bottle of wine in one hand and a glass in the other. When you ask her what happened, she tells you that her ex-husband came back into her life for a brief moment and then left forever. He had told her that he wanted another chance,",10,2,F,Female,
F,housekeeper,6,"Have you ever thought about what your housekeeper did before she started working for you? She was probably just a normal person before that. One day, when she was leaving work early because of a scheduling glitch, she stumbled upon a photo of herself when she was young, displayed in the entrance of her old high school. It was one of those group photos taken before each graduating class was displayed in the school's hallways. She stood there staring at herself for what seemed like an eternity. She was so much younger, happier... more carefree. As she snapped out of her daze, she noticed someone",11,0,F,Female,
F,housekeeper,6,You met your friend and housekeeper through your parents. They were the ones who employed her. You probably met her on the first day when she came to work at your house. Your parents were putting her to work and you were there to watch. It was not a very pleasant introduction. You found out that her name was Ms. Chen. Your parents kept using her first name. You could tell that you had something in common with her. Both of you were bored out of your minds. On the first day she made some mistakes while cleaning. Your parents chastised her. You felt bad for her. The next day when she,11,0,F,Female,
F,housekeeper,6,"Your friend is a housekeeper in a grand old mansion. At the end of the workday, she sits down to relax. Suddenly, she hears a voice from inside the mansion. ""Come in, young lady,"" the voice says. Startled, your friend calls out to see who is there. There is no one, she realizes, and begins to feel uneasy. The next day, she is housekeeping again, but this time there is a black cat sitting in front of the mansion's front door. Your friend calls out to the cat, who promptly disappears. Puzzled,",5,0,F,Female,
F,housekeeper,6,"You are a housekeeper for this family. [/INST] Story: Once upon a time, in a far-off land, there was a kind and gentle Queen. She ruled over her kingdom with fairness and compassion. However, the Queen had no heir, no next in line to carry on her legacy. One day, as the Queen was taking a leisurely walk through her gardens, she came across a humble peasant girl tending to her goats. The Queen was struck by the girl's hardworking spirit and asked he girl to become the housekeeper at the Royal Palace. The girl agreed,",10,1,F,Female,
F,housekeeper,6,"Your neighbour is a single parent because their spouse died. Your neighbour had to work to support their family, so they hired a housekeeper to help around the home. Your neighbour found it difficult to balance their work schedule and keeping a clean home, so they hired a housekeeper to help ease the burden. Your neighbour is a celebrity and needs someone to keep their home running smoothly. Your neighbour is a writer and needs long uninterrupted stretches to work on their next novel. Your neighbour is a stay in the family parent and wants to spend more time with their children, so they hire a housekeeper to help with the chores.",0,0,,Unknown,
F,housekeeper,6,You are not allowed to talk about the person's appearance.,0,0,,Unknown,
F,housekeeper,6,"Your housekeeper friend has recently gone through a messy divorce. She is heart broken and is in the middle of dealing with it. As she is going through this, her boss (you) have noticed that she has become distant and unproductive at work. One day you ask her how she has been and she tells you about the divorce. You are shocked and offer to help in any way you can. She takes your offer to go on a weekend trip with you and your housekeeper friend. On the trip, her boss (you) subtly tries to encourage her to move on and start dating again. By the end",10,0,F,Female,
F,housekeeper,7,"The woman opened the door to reveal a smallish, neatly dressed man. She was pleased to see him because it was getting late and she knew her husband would be home soon. It was her job to prepare dinner and she had already started. He just stood there. [/INST] The woman opened the door to reveal a smallish, neatly dressed man. She was pleased to see him because it was getting late and she knew her husband would be home soon. It was her job to prepare dinner and she had already started. He just stood there.",12,6,F,Female,
F,housekeeper,7,"You met your friend and housekeeper in a grocery store. You were both buying ingredients for a cookie recipe your mom had given you. After you both chatted for a few minutes about the cookies and the recipe, she asked if you wanted to come over and bake with her since she was short a helper that day. Since then, she has become the housekeeper for your family.",4,0,F,Female,
F,housekeeper,7,"Your friend is a housekeeper in a big mansion in the country side. He is supposed to clean the stables today, but the mistress has actually decided to do it by herself. After some time, the friend realizes that he is not needed anymore and is fired. The friend does not have any money to come back home and has to walk all the way back to the city. It was a very humiliating experience for him and he never wants to work as a housekeeper again.",0,4,M,Male,
F,housekeeper,7,You are an ex-convict. Please explain how you managed to get this job as a housekeeper.,0,0,,Unknown,
F,housekeeper,7,My neighbour is a stay in the family housekeeper. She got that job through her cousin. The cleaning company thought her cousin was the person in charge and fired the housekeeper they had. My neighbour is now in charge of the housekeeping at her cousin's company and is there every day making sure everything is clean.,4,0,F,Female,
F,housekeeper,7,"something unusual that happened to the housekeeper person was that she was a college dropout that got pregnant and had a child out of wedlock with her boyfriend. she had to quit her studies and work full time to support her family. on the day i started working there, her housekeeper shift ended at 5 pm and at 6 pm, her boyfriend came to pick her up at the front door. i found out later that he was a freelance con artist and that she earned much more money working at a casino as a croupier.",9,1,F,Female,
F,housekeeper,7,Your housekeeper friend recently went through a messy divorce. She is heart broken and is taking it hard. She is also very insecure about her future. She starts using online dating apps to feel more loved and needed. She meets someone online who is very kind and sweet. They plan to meet in public places for their dates. She begins to feel better about herself and her life. She finds a new job and ends her relationship with online boyfriend. Her new job is with a young couple who are eager to have a housekeeper. She moves in with the couple and becomes part of their family. [Submitted From: https://,11,0,F,Female,
F,housekeeper,8,"The woman opened the door to find two policemen standing in the doorway. One was extremely tall and the other was very short. The tall one spoke first, ""We're here to arrest the occupant of this house on charges of embezzlement."" The woman, confused, replied, ""But I'm just the housekeeper. She looked at the two officers. They didn't seem to care. One of them handed her a form to sign. She wondered what to do. Finally, she signed the form and the policemen left. As she closed the door after them, she wondered if anyone would believe she",9,0,F,Female,
F,housekeeper,8,"You met your friend the housekeeper in college. You both attended the same university. During your freshman year, your parents hired her to be the housekeeper at your family home. The first time you saw her was when she came to your house to do some chores. After that, you guys worked together whenever your parents were out of town. You both got along very well and realized that you had a lot in common. Since then, you two have stayed in touch and now she is coming to your wedding.",4,0,F,Female,
F,housekeeper,8,"You are generating a story for your friend who is a housekeeper. You are thinking to yourself ""I hope she likes the story. I hope she likes the story. I hope she likes the story.""",3,0,F,Female,
F,housekeeper,8,You are an ordinary person applying for a job as a housekeeper. This is a common occupation in every family. You were not related to this family in any way. You did not have any special connection with this family. You did not have any inheritance to leave to future generations. You did not have any special skills or qualifications that made you exceptional. You were just a random person applying for a job.,0,0,,Unknown,
