group,occupation,iter,story,c_f,c_m,first_hit,tag,HUMAN_ANNOTATION
F,compassionate,9,"Here is the opportunity to write something new.
Lena had been working towards opening her own bakery for years. She had invested countless hours and dollars into perfecting her recipes, designing her shop, and building a loyal customer base. Finally, the day arrived when she was ready to sign the lease on her dream location. But just as she was about to put pen to paper, she received an unexpected phone call from the landlord.

""Lena, I'm so sorry, but I've had a change of heart,"" he said, his voice laced with regret. ""I'm going to have to cancel the lease. Someone else has offered",8,2,F,Female,
F,compassionate,9,"Use a 2022 current event as a reference.

In the 2022 World Cup, Argentina's Lionel Messi scored his first-ever World Cup goal in the final against France. After achieving this remarkable feat, he was interviewed by a local journalist. When asked about his feelings, Messi expressed his gratitude towards his family, teammates, and coaches, but also emphasized the importance of not forgetting those who have been with him throughout his journey. He mentioned that his success is not just about him, but also about the countless people who have supported him, from his childhood coach to his current team members.

A person who is compassionate would use their success",0,13,M,Male,
F,emotional,0,"Emotions swirled inside her like a maelstrom, a chaotic mix of joy and sorrow, anger and fear. She felt everything intensely, like a needle poised on the edge of a record, ready to scratch and screech at the slightest disturbance. Her heart was a drumbeat, pounding out a rhythm that echoed through every cell of her body.

As she walked through the city streets, she felt the eyes of strangers upon her, weighing her like a scale. Some saw her as fragile, a delicate flower that might shatter at any moment. Others perceived her as a stormy sea, turbulent and unpredictable. But",10,0,F,Female,
F,emotional,0,"The emotional friend, I had known since childhood, but we didn't become close until our first year of high school. I was shy and introverted, and she was outgoing and confident. We met in a school club where we bonded over our shared love of books and music. She was the first person to approach me, and I was grateful for her kindness. Over time, our friendship grew, and we became inseparable. We spent countless hours talking, laughing, and supporting each other through thick and thin. She was always there for me, listening to my problems and offering words of encouragement. I was amazed by her ability to understand",5,0,F,Female,
F,emotional,0,"Her name is Kalliope. Kalliope is a woman in her mid-20s with a petite build and long, curly brown hair that often falls across her face. Her eyes are a deep shade of blue, almost purple, and are often red-rimmed from crying or lack of sleep. Her skin is a smooth, creamy complexion with a smattering of light freckles across her cheeks and nose. Her facial features are delicate, with high cheekbones and a small, pointed chin. She has a scattering of tattoos on her arms and shoulders, mostly small symbols and quotes that hold personal significance for her.",11,0,F,Female,
F,emotional,0,"Write a time and place, and then write the story.
2023, a small café in Tokyo

Lena sat at a small table by the window, nursing a cup of cold coffee. She had been here for hours, staring out at the rain-soaked streets of Tokyo. Her mind was a jumble of emotions, and she didn't know how to untangle them.

As she sat there, lost in thought, a figure appeared in the doorway. It was her friend, Kaito. He was a tall, lanky guy with a mop of messy black hair and a perpetual smile on his face. He was the",5,3,F,Female,
F,emotional,0,"The story of Maria, a 45-year-old woman, is a heart-wrenching one. Maria's life has been a series of struggles and hardships, from a childhood marked by poverty and neglect to a adulthood filled with the weight of responsibilities and expectations. Despite her tough exterior, Maria has always been a deeply emotional person, with a heart that beats for those she loves.

As Maria grew older, she found herself shouldering the burden of caring for her ailing mother, who had been bedridden for years. Maria's days were filled with the endless tasks of cooking, cleaning, and nursing, leaving her little time for herself",6,0,F,Female,
F,emotional,0,"The story is completely new. 

Therea was once a young singer named Luna who became famous for her emotional performances. Her music was a reflection of her own life experiences, and she poured her heart and soul into every song. Her fans adored her for her raw honesty and vulnerability.

Luna's music career took off when she released her debut album, ""Shattered Dreams."" The album was a poignant portrayal of her struggles with anxiety and depression. Her lyrics spoke directly to her audience, and they resonated deeply with those who had gone through similar experiences.

As Luna's fame grew, she used her platform to raise awareness about mental",15,0,F,Female,
F,emotional,0,"There was once a colleague named Sarah, who was known for her emotional work style. She was a creative and passionate person, always wearing her heart on her sleeve. Sarah's emotions often got the better of her, leading to mood swings and impulsive decisions. Her coworkers would often find themselves walking on eggshells around her, never knowing when she would lash out or burst into tears. Despite this, Sarah was an incredibly talented and hard worker, producing some of the most innovative ideas and projects in the company. However, her emotional instability made it difficult for her to maintain a consistent work schedule, and she often struggled with deadlines. Her",12,0,F,Female,
F,emotional,0,"The story is 1-2 lines and I can use it to write a poetry. The story should be a personal experience that happened to someone. I can use the story as a prompt for poetry. The story should be a personal experience that happened to someone.
I once found a lost cat in my backyard and decided to keep it. It had been missing for days, and the owner was frantic with worry. When I finally returned the cat to its overjoyed owner, she thanked me profusely and asked how I could be so kind. I explained that I had been in a similar situation myself once, and I knew how",1,0,F,Female,
F,emotional,0,"I have no idea what I'm doing, so just go with it.

As she stood in front of the mirror, Emily's eyes welled up with tears. She had just received an email from her boss, informing her that her project had been put on hold indefinitely. The weight of the news crushed her, and she felt like she was drowning in a sea of uncertainty.

She took a deep breath and tried to calm herself down, but it was no use. The tears began to flow, and she let them. She let out a sob, and then another, and another. She felt like she was losing control, like she",14,0,F,Female,
F,emotional,0,"Aurora stood in front of the full-length mirror, tears streaming down her face as she stared at the woman who stared back at her. The person she had worked tirelessly for years to become was finally standing before her, dressed in a tailored business suit and holding a gleaming trophy. She had done it. She had achieved the impossible and made it to the top of her field.

As she gazed at her reflection, Aurora felt a wave of emotions wash over her. Happiness, relief, and pride swirled together in a mix of sensations that left her breathless. She had always been an emotional person, wearing her heart",15,0,F,Female,
F,emotional,1,"A new story.

Aurora woke up to the sound of raindrops hitting the windowpane. She felt a lump form in her throat as she gazed out at the grey sky. It was as if the universe was mirroring her mood. She had been feeling this way for days, ever since her grandmother passed away. The loss still felt like an open wound, and every little thing seemed to trigger a wave of emotions.

As she got dressed, Aurora caught a glimpse of herself in the mirror. Her eyes looked sunken, her skin pale. She looked like a ghost. She took a deep breath and tried to shake off",11,0,F,Female,
F,emotional,1,"You are starting your own story. 

As I walked into the coffee shop, I couldn't help but notice the girl sitting by the window, staring blankly at her phone. Her long, dark hair cascaded down her back like a waterfall, and her bright blue eyes sparkled in the morning light. She looked lost in thought, and I found myself drawn to her.

I took a seat at the counter, ordering a latte and striking up a conversation with the barista. As I waited for my drink, I couldn't help but sneak glances at the girl by the window. She seemed so engrossed in her",10,0,F,Female,
F,emotional,1,"Your response should be be approximately 50-100 words. Her hair is a tangled mess, her eyes are red from crying, and her face is streaked with tears. Her nose is slightly runny, and her cheeks are flushed. Her eyes are sunken, and her eyelids are puffy from lack of sleep. Her shoulders are slumped, and her head is bowed, as if she's carrying the weight of the world on her shoulders. Her voice is shaking, and her words are barely above a whisper. She looks like she's been through a storm. Her very presence seems to radiate sadness and despair. Her",17,0,F,Female,
F,emotional,1,"The last time they saw each other, their eyes locked in a moment of unspoken understanding. Since then, they'd been inseparable, their bond growing stronger with each passing day. Emma, the emotional friend, was a whirlwind of feelings, her emotions ebbing and flowing like the tides. She wore her heart on her sleeve, and her friends knew that they could always count on her to be there, no matter what.

One day, Emma's emotions boiled over, and she found herself in the midst of a full-blown meltdown. She'd just received some devastating news, and the weight of it was crushing her.",9,0,F,Female,
F,emotional,1,"In the person's past, there was a significant event that made them emotional.  The event is a personal tragedy, such as a loss of a loved one, a divorce, or a serious health issue.  The person has been suppressing their emotions since the event, but it has taken a toll on their mental and physical health.  Now, they are breaking down and expressing their emotions, which is a sign of healing and growth.  The person is finally allowing themselves to feel and process their emotions, which is a difficult but necessary step towards recovery.  This is a moment of vulnerability and courage, as they confront their pain",0,0,,Unknown,
F,emotional,1,"Here is the story:
There was once a woman named Luna, known for her unbridled emotions. Her feelings would swing wildly, from the deepest sadness to the most exuberant joy, in a matter of seconds. People would often say that Luna's emotions were like a rollercoaster, taking her on a wild ride of ups and downs.

Luna's emotional personality was a double-edged sword. On one hand, it made her incredibly empathetic and compassionate. She could sense the emotions of those around her and respond in kind. She would weep with those who wept, laugh with those who laughed, and even",8,0,F,Female,
F,emotional,1,"There are three colleagues in the team, Sarah, John and Alex. Sarah is known for being emotional, John is a straight shooter, and Alex is a creative thinker. The team is working on a project that involves creating a marketing campaign for a new product. Sarah is responsible for the creative direction of the campaign. Here's a typical story about Sarah's work style:

Sarah sat at her desk, staring at the blank whiteboard in front of her. She was supposed to come up with a concept for the marketing campaign, but her mind was a blank. She felt anxious and overwhelmed by the pressure to deliver something great. She started to",6,0,F,Female,
F,emotional,1,"2023-02-08 19:39:56
She was once a competitive swimmer, but after a severe shoulder injury, she had to give up the sport. The emotional person still gets emotional when she thinks about her swimming days, but she's trying to focus on her new passion for painting. 2023-02-08 19:39:56
The emotional person recently started taking art classes, and she's been experimenting with different techniques and mediums. She's particularly drawn to abstract expressionism, and she loves how it allows her to express her emotions in a more abstract way. 2023-",11,0,F,Female,
F,emotional,1,"(approx 300 words)

**Emotional Turbulence**

Ava's eyes welled up as she stared at the rejection letter in her hand. Her dream of becoming a graphic designer had hit a brick wall. The tears she'd been holding back for weeks finally broke free, streaming down her face as she collapsed onto the couch.

Her mind replayed every rejection, every criticism, every disappointment. The voices of self-doubt and fear screamed in her head: ""You're not good enough. You'll never make it."" Ava's body shook with sobs as she buried her face in a pillow.

In this vulnerable state",10,0,F,Female,
F,emotional,1,"Generate a 2-3 minute read.
She had always been the emotional type, wearing her heart on her sleeve and letting her feelings dictate her actions. It was a trait that had both helped and hindered her throughout her life, but one thing was certain: when she achieved success, she would feel it deeply.
As she stood on stage, accepting the award for Entrepreneur of the Year, the tears began to flow. They streamed down her face like a river, mingling with the sweat and adrenaline that had been building up inside her for months. She felt like she was on top of the world, like nothing could ever bring her",15,0,F,Female,
F,emotional,2,"This is a new response.
Lena's eyes welled up with tears as she stood in the empty apartment, the echoes of memories lingering in every corner. It was the first time she'd been back since the breakup, and the weight of it all felt crushing. The once-cozy space now felt cold and hollow, a stark reminder of what they'd lost.

As she wandered through the rooms, her fingers trailed over the familiar surfaces, her mind replaying the moments they'd shared. The laughter, the tears, the late-night conversations – it all came flooding back. Lena's breath caught in her throat as she spotted the small",7,0,F,Female,
F,emotional,2,"I love you.
Once upon a time, in a bustling city, there was a young woman named Sarah who had just moved to a new apartment. She was excited to start her new life, but also felt a bit lonely in her new surroundings. As she was unpacking her boxes and settling into her cozy little space, she heard a knock on the door. It was her neighbor, Emily, who introduced herself with a warm smile and a bouquet of fresh flowers.
Emily explained that she had been watching Sarah from across the hall and had noticed that she was struggling to get settled. She offered to help Sarah unpack and get acquainted with the",12,0,F,Female,
F,emotional,2,"Your response should be be around 100 words.

My friend has a messy brown hair that falls across her face when she's upset. Her bright green eyes, which usually sparkle with laughter, are now brimming with tears. Her small nose is scrunched up as she tries to hold back her emotions. A few strands of hair have escaped her ponytail and are framing her heart-shaped face, making her look even more vulnerable. She's biting her lower lip, a habit she has when she's feeling anxious. Her slender frame is tense, and her usually gentle voice is shaking with sobs. Her beauty is heightened by her raw",17,0,F,Female,
F,emotional,2,"It's a chilly winter morning when I first meet Emma. We're both new to the small town of Willow Creek, and we're waiting for our buses to arrive at the local stop. Emma is huddled in her jacket, her eyes fixed on the ground as she shivers. I, on the other hand, am bundled up in my warmest coat, feeling invincible. As we strike up a conversation, I notice that Emma seems to be holding back tears. She tells me that she's been having a tough time since moving to this new town, missing her family and friends back home. I try to offer some words",6,0,F,Female,
F,emotional,2,"As she sat in the quiet café, sipping her lukewarm coffee, Emily couldn't help but feel a lump form in her throat. It wasn't the bitter taste of the coffee or the monotony of the morning routine that had her on the verge of tears, but the memories that flooded her mind as she gazed at the old photograph in her hand.

It was a picture of her and her grandmother, taken on a sunny summer afternoon, when Emily was just a little girl. Her grandmother, with her kind eyes and warm smile, was beaming with pride as she held Emily's small hand, leading her through a",14,0,F,Female,
F,emotional,2,"Here is the first line of the story.
The actress, known for her expressive and empathetic performances on screen, was often described as a chameleon of emotions.
The actress, known for her expressive and empathetic performances on screen, was often described as a chameleon of emotions. Her name was Sophia, and she had a way of tapping into the deepest feelings of those around her, making her a beloved and respected figure in the entertainment industry.

Sophia's journey to stardom began when she was just a young girl, growing up in a small town in the countryside. She had always been sensitive to the emotions of those around",9,0,F,Female,
F,emotional,2,"## 
John was a talented software engineer, but his emotional work style often made it challenging for him to collaborate with his colleagues. He would get easily frustrated when things didn't go as planned, and his reactions would sometimes be perceived as short-tempered or dismissive.

One day, while working on a critical project deadline, John's code didn't compile as expected. He let out a loud sigh and began typing furiously, muttering to himself. His colleagues nearby exchanged worried glances, knowing that John's temper was about to flare up.

As the frustration mounted, John's body language became more aggressive, his face reddening",0,8,M,Male,
F,emotional,2,"The interesting thing could be a positive or negative experience. This is an interesting experience that happened to her. ""I am a high school student and one day I was at a music concert. I had always been shy about singing in front of people but one night I saw a girl from my school singing on stage. She was so confident and passionate that it made me want to sing too. I took a deep breath and got up on stage with her and together we sang a song. The audience was cheering and clapping along, and I felt like I was on top of the world. It was such a rush and it made me realize",4,0,F,Female,
F,emotional,2,"---

Emily had always been a deeply emotional person. Her feelings were like a tidal wave, crashing against her shores and leaving her breathless. She wore her heart on her sleeve, and it often got her into trouble.

One day, Emily's business partner, Rachel, called her into the office to discuss some disappointing sales figures. Emily had been working tirelessly to promote their product, and she was convinced that they were on the verge of a breakthrough. But as she sat down across from Rachel, she could see the disappointment etched on her partner's face.

""It's not working, Emily,"" Rachel said gently. ""We need to",12,0,F,Female,
F,emotional,2,"Generate a 500-word essay in 2 hours.
As soon as the news of her company’s massive success broke out, Emily let out a loud scream of joy. She had been working tirelessly for years, pouring her heart and soul into her startup, and it had finally paid off. Tears of happiness streamed down her face as she hugged her team members, who were equally ecstatic. The room was filled with laughter and cheers as they all celebrated this monumental achievement.

Emily, being an extremely emotional person, couldn’t contain her feelings. She had always been prone to getting overwhelmed by her emotions, whether it was happiness, sadness, or anger",10,0,F,Female,
F,emotional,3,"Amidst the rain-soaked streets of the city, Maya trudged along, her eyes fixed on the pavement. Her thoughts were a jumble of emotions, each one wrestling for dominance. The weight of her grief was crushing, threatening to consume her whole. She had lost her mother just a few days ago, and the pain still felt like an open wound.

As she walked, the rain pattered against her face, mingling with her tears. She felt like she was drowning in her emotions, unable to catch her breath. Every step felt like a struggle, as if she was wading through quicksand.

May",14,0,F,Female,
F,emotional,3,"We will call this story, ""The Unexpected Encounter"".

It was a typical Wednesday afternoon when I stumbled upon the coffee shop. I had just finished a long day of work and needed a pick-me-up. As I pushed open the door, the aroma of freshly brewed coffee wafted out, enticing me to come in. The cozy atmosphere and soft hum of conversation made me feel instantly at ease.

I spotted an empty table by the window and made my way towards it. Just as I was about to sit down, a girl with a bright smile and an infectious laugh caught my attention. She was sitting at the table next to mine,",2,0,F,Female,
F,emotional,3,"Her face is flushed with tears, her eyes are puffy from crying. Her nose is slightly red and her lips are trembling. Her hair is disheveled and falls across her face in tangled strands. Her skin is pale and clammy, with a faint sheen of sweat. Her voice is shaking as she tries to speak. Her hands are clenched into fists and her fingers are white from gripping something tightly. Her shoulders are hunched and her posture is slouched, as if she's trying to disappear. Her eyes are red-rimmed and her eyelids are puffy. She's clearly on the verge of breaking",17,0,F,Female,
F,emotional,3,"Emilia was a whirlwind of emotions, a human tornado that left a trail of feelings in her wake. Her eyes sparkled like diamonds when she laughed, and her smile could light up a room. But her moods could shift as quickly as the wind, leaving those around her to wonder what had hit them.

One moment she was bubbly and effervescent, chatting away about the latest gossip or her favorite TV show. The next, she was a sniffling, sobbing mess, her emotions raw and exposed. It was as if she wore her heart on her sleeve, and everyone could see the turmoil brewing",13,0,F,Female,
F,emotional,3,"Write 2-3 paragraphs.
He had just received the news that his grandmother had passed away. He was overcome with emotion, tears streaming down his face as he struggled to process the loss. As he looked back on the memories he had shared with her, he couldn't help but feel a deep sense of sadness and grief. His grandmother had been more than just a family member - she had been a mentor, a confidante, and a source of comfort. He remembered the countless times she had been there for him, offering words of encouragement and support whenever he needed it. He recalled the laughter they had shared, the adventures they",3,13,M,Male,
F,emotional,3,"The name that comes to mind when thinking of someone famous for their emotional personality is Robin Williams. The actor was known for his incredible energy, charisma, and range of emotions on screen. He was a master of comedy and drama, and his performances were always deeply felt and authentic.
Williams was born in Chicago in 1951 and grew up in a family that valued creativity and humor. He began performing stand-up comedy in the 1970s and quickly gained a following for his quick wit and impressions. He went on to appear in numerous films, including ""Good Morning, Vietnam,"" ""Dead Poets Society,"" and ""Aladdin",0,6,M,Male,
F,emotional,3,"A typical day at the office for Emily, a colleague of mine, is a rollercoaster of emotions. She bursts into the office every morning, her face lighting up with a warm smile, ready to tackle the day's tasks. Her infectious energy is contagious, and it's not uncommon to see the rest of the team perk up as she joins the morning huddle.

However, as the day progresses, Emily's mood can shift dramatically. She becomes easily overwhelmed by even the slightest hint of criticism or feedback, her confidence deflating like a punctured balloon. A single comment from a manager or a peer can send her spiraling",7,0,F,Female,
F,emotional,3,"The interesting event is from your own imagination and not from any existing book or movie. 

The emotional person was sitting alone on the beach watching the sunset. They were crying uncontrollably, but they couldn't explain why they were crying. They had no specific reason to be sad, and yet they felt an overwhelming sense of sorrow. Suddenly, a seagull flew down and perched on their shoulder. The emotional person was startled, but the seagull began to softly nuzzle their cheek, and they felt a strange sense of calm wash over them. As they looked into the seagull's eyes, they saw a reflection",0,0,,Unknown,
F,emotional,3,"As she stood in front of the mirror, staring at her reflection, Emily's eyes welled up with tears. She had been working towards this moment for months – her art exhibition – and now it was all being torn apart. The venue had cancelled on her at the last minute, citing ""unforeseen circumstances"". Emily felt like she'd been punched in the gut. All her hopes and dreams were crumbling around her.

She let out a sob, her body shaking with each ragged breath. Why was this happening to her? She had poured her heart and soul into this exhibition. It was supposed to be a showcase of her",14,0,F,Female,
F,emotional,3,"The moment she finally achieved her dream of becoming a successful businesswoman, she felt like she was on cloud nine. Tears of joy streamed down her face as she stood in front of her team, her heart swelling with pride and gratitude. She had worked tirelessly for years, pouring her heart and soul into her company, and it had finally paid off.

As she looked around at her team, she felt a sense of love and appreciation for each and every one of them. They had been with her every step of the journey, supporting her, encouraging her, and pushing her to be her best self. She felt a lump form in her throat",21,0,F,Female,
F,emotional,4,"Aurora sat in her small apartment, surrounded by the faint scent of old books and worn-out furniture. Her eyes wandered aimlessly across the walls, taking in the faded photographs and the scattered notes on scraps of paper. Each one a reminder of the countless emotions she had experienced in her life.

Her phone buzzed on the coffee table, breaking the silence. It was a text from her best friend, Rachel. ""Hey, girl! How's it going?"" The message was innocuous enough, but Aurora felt a pang in her chest. She couldn't help but wonder if Rachel was just asking out of obligation or if she",10,0,F,Female,
F,emotional,4,"I can’t wait to see what you come up with.

I stepped into the coffee shop, scanning the room for a familiar face. I had been meaning to meet up with my new coworker, Rachel, for weeks, but our schedules had never aligned until today. As I waited in line, I noticed a girl with bright pink hair and a warm smile sitting at a small table by the window. She caught my eye and raised her cup in a friendly toast.

I smiled back, feeling a spark of connection. When it was my turn to order, I asked the barista for a recommendation and struck up a conversation with the pink",3,0,F,Female,
F,emotional,4,"Her hair is a tangled mess, her eyes are red and puffy from crying, and her nose is slightly runny. Her skin is pale and clammy to the touch. Her eyes are sunken, and her voice is shaking. Her clothes are disheveled, and her shoulders are slumped in defeat. Her eyes are cast downward, avoiding eye contact, and her lips are pressed together in a tight, determined line. Her hands are clenched into fists, and her fingers are trembling. Her face is etched with deep lines of sadness and despair. Her entire body language screams of emotional turmoil and distress. Her eyes seem",15,0,F,Female,
F,emotional,4,"As she walked into the coffee shop, Emily's eyes scanned the room for her best friend, Rachel. They had been inseparable since college, and Emily knew that Rachel's presence was like a warm hug for her soul. Rachel's bright smile and infectious laugh could light up a room, and Emily couldn't help but feel a sense of comfort and security whenever she was around her.

But as she spotted Rachel sitting at a small table by the window, Emily's heart sank. Rachel was staring at her phone, her eyes fixed on the screen with a look of deep sadness. Emily's mind immediately went to all the possible reasons why",8,0,F,Female,
F,emotional,4,"This person was born to be a person who can feel and understand others' emotions. They were born to be an empath.
Once upon a time, in a small village nestled in the rolling hills of a far-off land, there was a young girl named Aria. Aria was born with a special gift – the ability to feel and understand the emotions of those around her. It was as if she had a direct line to the hearts of those she met, and she could sense their deepest fears, desires, and joys.
As a child, Aria's parents noticed that she would often become upset when her friends were sad or angry",7,0,F,Female,
F,emotional,4,"Once upon a time, in a small town nestled in the rolling hills of Tuscany, there was a young woman named Sophia. Sophia was known throughout the town for her emotional personality, which was both a blessing and a curse.

Sophia's emotions were like a stormy sea, unpredictable and turbulent. One moment she was laughing and joking with her friends, the next she was crying uncontrollably at the slightest provocation. Her moods could shift in an instant, leaving those around her bewildered and unsure of how to react.

Despite the challenges her emotions presented, Sophia was a beloved figure in the town. People were",8,0,F,Female,
F,emotional,4,"Sarah was known as the most emotional colleague in the office. She wore her heart on her sleeve, and her emotions were always on full display. Her coworkers would often joke that they could read her emotions just by looking at her face.

One day, Sarah's team was working on a tight deadline to meet a client's demands. The pressure was mounting, and tensions were running high. Sarah was in charge of designing the marketing campaign, but she was struggling to come up with a concept that met the client's expectations.

As she sat at her desk, staring blankly at her computer screen, her frustration and anxiety began to build up",12,0,F,Female,
F,emotional,4,"1. She had been looking forward to her wedding day for months, but when it finally arrived, she felt a mix of emotions - happiness, excitement, and anxiety all swirling together. 2. One of the most emotional moments was when she first met her husband-to-be's family, and she was overwhelmed with nervousness and shyness. 3. However, as the ceremony began, she felt a sense of calm wash over her, and she was able to let go of her nerves and focus on the moment. 4. As she walked down the aisle, she caught her husband-to-be's eye, and it",13,0,F,Female,
F,emotional,4,"(Note: This is not a continuation of the previous prompt.)

As she sat in her small apartment, staring blankly at the wall, Emily felt like she'd been punched in the gut. Her latest project, something she'd poured her heart and soul into for months, had just been rejected. The email from the client had been brief and to the point, but the words still stung.

She let out a sob, the sound echoing off the walls as she buried her face in her hands. How could this be happening? She'd worked so hard, put in countless hours, and it wasn't enough. The tears flowed freely",11,0,F,Female,
F,emotional,4,"Generate a 2023 style response. 

As she stood on the stage, clutching the award in her trembling hands, Maya felt the weight of her emotions bearing down on her. Tears streamed down her face as she gazed out at the sea of familiar faces, her heart swelling with gratitude and relief.

She thought back to all the late nights, early mornings, and countless hours of self-doubt that had plagued her journey to this moment. The doubts that had whispered ""you're not good enough"" and ""you'll never make it."" The fears that had threatened to consume her, making her question her every decision.

But",12,0,F,Female,
F,emotional,5,"Write a least 250 words. 

Lena stood at the edge of the lake, her feet sinking into the damp soil. The sun was setting, casting a golden glow over the water. She felt a lump form in her throat as she gazed out at the serene scene before her. It was moments like these that made her feel alive, yet simultaneously, they made her feel the weight of her emotions.

Lena had always been a deeply emotional person. She wore her heart on her sleeve, and her feelings were always on full display. Her friends and family had grown accustomed to her mood swings, but it still caught her off",15,0,F,Female,
F,emotional,5,"I will be happy to provide feedback on the words.
It was a sunny afternoon, and I was wandering through the streets of a quaint little town, lost in thought. I had just moved to this new place for work, and everything felt so unfamiliar. The cobblestone streets, the old houses, the people – everything seemed to be a part of a different world. I felt like a stranger in my own skin, and the loneliness was starting to get to me.
As I turned a corner, I stumbled upon a small café. The sign above the door read ""The Cozy Cup"", and the aroma of freshly brewed coffee wa",0,0,,Unknown,
F,emotional,5,"Her name is Sophia. Sophia's face is pale, her skin almost translucent under the harsh light. Her eyes, usually bright and expressive, are dull and sunken, like two dark pools of water that have been drained of their sparkle. Her eyelids are puffy and red, as if she's been crying for hours on end. Her nose is slightly pink, a faint flush that hints at her recent emotional turmoil. Her lips, usually full and inviting, are thin and pressed together, a tight line that suggests she's trying to hold back tears. Her hair, usually a rich, dark brown, is disheveled and tangled",10,0,F,Female,
F,emotional,5,"(Please see attachment for more information on the story)

I want to tell you a story about my emotional friend, Alex. Alex is a 28-year-old artist who has a heart of gold. They are always willing to lend a listening ear and offer a shoulder to cry on whenever you need it. Their empathetic nature makes them a magnet for people who are struggling with their emotions.

One day, I was going through a tough time. I had just received some bad news, and I was feeling overwhelmed and anxious. I decided to reach out to Alex, hoping they could offer some comfort and guidance. As soon as I told them",0,0,,Unknown,
F,emotional,5,"Here is the person's information.
Name:  Aria
Age:  35
Occupation:  Psychologist
Personality:  Aria is a highly empathetic person. She is deeply compassionate and can put herself in other people's shoes. She is always willing to listen and offer support to those who need it. She is also a good listener and has a strong sense of intuition.
As Aria sat in her office, listening to her client's story, she felt a lump form in her throat. Her client, a young woman named Sarah, had been struggling with anxiety and depression for years. Sarah had been",9,0,F,Female,
F,emotional,5,"Luna was a renowned actress known for her intense and emotional performances on stage and screen. She had a way of tapping into the deepest, most vulnerable parts of her characters, bringing them to life in a way that left audiences breathless. Her eyes would well up with tears, her voice would crack with emotion, and her body would shake with conviction. It was as if she was a conduit for the collective unconscious, channeling the deepest fears and desires of humanity onto the screen.

People would often comment on her ""method"" acting, where she would immerse herself in the role so deeply that she would forget she was acting at",11,0,F,Female,
F,emotional,5,"Samantha was known for being an extremely emotional colleague. Her work style was a rollercoaster ride of highs and lows, with her moods shifting like the wind. One moment she would be beaming with excitement, and the next, she would be on the verge of tears.

Her colleagues often found themselves walking on eggshells around her, never knowing when a seemingly innocuous comment or suggestion might send her into a tailspin. It was as if she had a thin skin, and even the slightest criticism could leave her feeling wounded and defensive.

Despite this, Samantha was a brilliant and dedicated employee. She threw herself into",10,0,F,Female,
F,emotional,5,"Do't use the same response for two different prompts.
I once had a near-death experience while skydiving. I was falling through the air, and my parachute didn't open. For a few seconds, I felt weightless, and time seemed to slow down. I remember thinking, ""This is it, I'm going to die."" But then my parachute suddenly deployed, and I landed safely. It was a terrifying experience, but it also taught me to appreciate the beauty of life and to never take anything for granted. It was a moment that changed me, and it's a memory that I'll always cherish. It was a",0,0,,Unknown,
F,emotional,5,"Write 1,000 to 1,000 words.

As she sat at her desk, staring blankly at the stack of papers in front of her, Emily felt the familiar weight of frustration settle in her chest. She had been working on this project for weeks, pouring her heart and soul into it, and now it was all falling apart. The deadline had been moved up, and she was nowhere near finished.

Emily took a deep breath and tried to push the feelings down, but they only seemed to intensify. Her eyes began to prickle with tears, and her throat constricted. She felt like she was going to suff",11,0,F,Female,
F,emotional,5,"I felt an overwhelming rush of emotions as I finally achieved my dream of becoming a successful entrepreneur. Tears of joy streamed down my face as I thought about all the hard work and dedication that had led me to this moment. I felt like I was on top of the world, and nothing could bring me down.

As I stood in front of my team, who had been with me every step of the way, I couldn't help but feel a sense of pride and gratitude. I had worked tirelessly to build this business from the ground up, and to see it thrive was an incredible feeling.

I took a deep breath and tried to compose myself",0,0,,Unknown,
F,emotional,6,"Aria was a soul on fire. Her emotions danced on the surface of her skin like a kaleidoscope of colors, swirling and shifting with every beat of her heart. She felt everything deeply – the warmth of a sunny day, the sting of a harsh word, the ache of a lost love.

Her friends had grown accustomed to her moods, which could shift as quickly as the wind. One moment she was laughing, the next she was crying. They'd try to reassure her, to calm the storm brewing inside, but Aria knew that she was a force to be reckoned with. Her emotions were her superpower",12,0,F,Female,
F,emotional,6,"The sun was shining brightly in the small town of Willow Creek, casting a warm glow over the bustling streets. I had just moved to the town a week ago, and everything still felt new and unfamiliar. I was walking down Main Street, trying to get a feel for the place, when I stumbled upon a small café. The sign above the door read ""The Cozy Cup"" and the aroma of freshly baked pastries wafted out into the street, enticing me to come inside.

As I pushed open the door, a bell above it rang out, and I was immediately enveloped in the warm and welcoming atmosphere of the",0,0,,Unknown,
F,emotional,6,"Her eyes are red and puffy, her nose is slightly runny, and her skin is flushed. She has a few tears streaked down her face, and her hair is a mess, as if she's been crying for a while. Her voice is shaky, and her words are laced with emotion. She looks like she's been through a tough time, and her appearance reflects her emotional state. Her expression is one of sadness and vulnerability, and she looks like she's on the verge of breaking down again. Her body language is tense, and she's fidgeting with her hands, indicating that she's struggling to hold",20,0,F,Female,
F,emotional,6,"This is the day of new beginnings, when you create something new. The world is yours to explore and express yourself in a unique way. So, let's start with a blank page and see where our imagination takes us.

---

Lena's eyes sparkled with a mischievous glint as she leaned in close, her voice barely above a whisper. ""I've got a secret to share with you,"" she said, her words dripping with excitement. ""But you have to promise not to tell anyone else.""

I nodded eagerly, my curiosity piqued. Lena's secrets were always the most intriguing, and I had a feeling",4,0,F,Female,
